ID,AR_G,AR_I,AR_J0378,AR_J0395,AR_J0410,AR_J0430,AR_J0515,AR_J0660,AR_J0861,AR_R,AR_U,AR_Z,CHI2NU,Field_ID,MAG_G,MAG_I,MAG_J0378,MAG_J0395,MAG_J0410,MAG_J0430,MAG_J0515,MAG_J0660,MAG_J0861,MAG_R,MAG_U,MAG_Z,PA_G,PA_I,PA_J0378,PA_J0395,PA_J0410,PA_J0430,PA_J0515,PA_J0660,PA_J0861,PA_R,PA_U,PA_Z,RE_G,RE_I,RE_J0378,RE_J0395,RE_J0410,RE_J0430,RE_J0515,RE_J0660,RE_J0861,RE_R,RE_U,RE_Z,XC_G,XC_I,XC_J0378,XC_J0395,XC_J0410,XC_J0430,XC_J0515,XC_J0660,XC_J0861,XC_R,XC_U,XC_Z,YC_G,YC_I,YC_J0378,YC_J0395,YC_J0410,YC_J0430,YC_J0515,YC_J0660,YC_J0861,YC_R,YC_U,YC_Z,dec,e_AR_G,e_AR_I,e_AR_J0378,e_AR_J0395,e_AR_J0410,e_AR_J0430,e_AR_J0515,e_AR_J0660,e_AR_J0861,e_AR_R,e_AR_U,e_AR_Z,e_MAG_G,e_MAG_I,e_MAG_J0378,e_MAG_J0395,e_MAG_J0410,e_MAG_J0430,e_MAG_J0515,e_MAG_J0660,e_MAG_J0861,e_MAG_R,e_MAG_U,e_MAG_Z,e_PA_G,e_PA_I,e_PA_J0378,e_PA_J0395,e_PA_J0410,e_PA_J0430,e_PA_J0515,e_PA_J0660,e_PA_J0861,e_PA_R,e_PA_U,e_PA_Z,e_RE_G,e_RE_I,e_RE_J0378,e_RE_J0395,e_RE_J0410,e_RE_J0430,e_RE_J0515,e_RE_J0660,e_RE_J0861,e_RE_R,e_RE_U,e_RE_Z,e_XC_G,e_XC_I,e_XC_J0378,e_XC_J0395,e_XC_J0410,e_XC_J0430,e_XC_J0515,e_XC_J0660,e_XC_J0861,e_XC_R,e_XC_U,e_XC_Z,e_YC_G,e_YC_I,e_YC_J0378,e_YC_J0395,e_YC_J0410,e_YC_J0430,e_YC_J0515,e_YC_J0660,e_YC_J0861,e_YC_R,e_YC_U,e_YC_Z,e_n_G,e_n_I,e_n_J0378,e_n_J0395,e_n_J0410,e_n_J0430,e_n_J0515,e_n_J0660,e_n_J0861,e_n_R,e_n_U,e_n_Z,ellipticity_det,elongation_det,err_mag_auto_g,err_mag_auto_i,err_mag_auto_j0378,err_mag_auto_j0395,err_mag_auto_j0410,err_mag_auto_j0430,err_mag_auto_j0515,err_mag_auto_j0660,err_mag_auto_j0861,err_mag_auto_r,err_mag_auto_u,err_mag_auto_z,field,flux_radius_as_50_det,flux_radius_as_90_det,input_DEC,input_RA,mag_auto_g,mag_auto_i,mag_auto_j0378,mag_auto_j0395,mag_auto_j0410,mag_auto_j0430,mag_auto_j0515,mag_auto_j0660,mag_auto_j0861,mag_auto_r,mag_auto_u,mag_auto_z,n_G,n_I,n_J0378,n_J0395,n_J0410,n_J0430,n_J0515,n_J0660,n_J0861,n_R,n_U,n_Z,ra,redshift,sep_arcsec,theta_det,x_pixel_det,y_pixel_det,label
i06s21s1400SAZ,0.7261,0.7268,0.7259,0.726,0.726,0.726,0.7262,0.7266,0.727,0.7265,0.7259,0.727,1.15,i06s21s1400SAZ,17.1359,15.7163,18.3492,18.6911,18.6086,17.7638,16.7756,16.0859,15.4619,16.21,19.1139,15.4597,89.057,85.9085,90.1079,89.9258,89.7608,89.5487,88.6478,87.0612,84.9219,87.4426,90.3586,84.6862,6.422,7.0981,6.1963,6.2354,6.2709,6.3164,6.5099,6.8506,7.31,6.7687,6.1425,7.3606,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,100.7921,101.952,101.952,101.952,101.952,101.952,101.952,101.952,101.952,101.952,101.952,101.952,101.952,-26.650387065944383,0.0119,0.0047,0.0163,0.0155,0.0148,0.014,0.0103,0.0048,0.0078,0.0058,0.0173,0.0087,0.0309,0.0106,0.1363,0.3184,0.2805,0.1219,0.0397,0.0127,0.0175,0.0137,0.1962,0.0165,1.9637,0.7607,2.662,2.5396,2.4292,2.2879,1.6992,0.8155,1.2355,0.9883,2.831,1.3756,0.1566,0.0705,0.2167,0.2061,0.1966,0.1845,0.134,0.0621,0.1162,0.0748,0.2312,0.1288,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0348,0.0138,0.0474,0.0452,0.0432,0.0407,0.03,0.0142,0.0226,0.0173,0.0505,0.0252,0.2608875,1.352974,0.042959943,0.013046264,0.25826928,0.29079068,0.6069436,0.39991242,0.07561987,0.016981127,0.025331615,0.015977956,0.19557041,0.016757756,SPLUS-s21s14,3.2205367,6.3579564,-26.650375,18.892511,17.106678131103514,15.802720493316649,18.340250477790832,17.88516193008423,18.699804300308227,18.314184839248657,16.852155082702637,16.145909082412718,15.634448253631591,16.226621391296387,18.51136548900604,15.565057300567627,1.1422,1.2751,1.0978,1.1055,1.1124,1.1214,1.1594,1.2264,1.3167,1.2103,1.0872,1.3267,18.89235134099508,0.0663,0.5155418797145953,6.3596463,10016.129,7233.412,0
i06s26s710047D,0.5865,0.5555,0.5969,0.5951,0.5934,0.5914,0.5825,0.5669,0.5458,0.5706,0.5993,0.5435,1.169,i06s26s710047D,16.4606,15.2539,17.7601,17.49,17.2178,17.0257,16.094,15.5052,15.1517,15.6949,17.5957,15.0674,88.0741,89.0581,87.7457,87.8026,87.8542,87.9204,88.202,88.6978,89.3664,88.5786,87.6673,89.4401,13.6704,16.1745,12.8346,12.9794,13.1106,13.2793,13.9959,15.2577,16.9592,14.9544,12.6352,17.1467,101.158,101.158,101.158,101.158,101.158,101.158,101.158,101.158,101.158,101.158,101.158,101.158,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,100.9994,-34.12713153213342,0.0063,0.0032,0.0089,0.0084,0.008,0.0075,0.0053,0.0023,0.0054,0.0027,0.0095,0.0059,0.026,0.0151,0.1131,0.0981,0.0795,0.061,0.0283,0.014,0.0201,0.0139,0.0722,0.0202,0.814,0.3771,1.1194,1.0657,1.0173,0.9554,0.6993,0.3398,0.6037,0.4023,1.1936,0.6669,0.3485,0.3371,0.4811,0.4567,0.435,0.4077,0.3053,0.246,0.4587,0.2391,0.5154,0.4904,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0173,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0121,0.0362,0.0359,0.0501,0.0475,0.0452,0.0424,0.0317,0.026,0.0487,0.0252,0.0537,0.0521,0.21445626,1.2730036,0.028146833,0.01199021,0.2626423,0.18279745,0.1252478,0.111086965,0.041956607,0.014303391,0.021932641,0.01507852,0.1393999,0.018832741,SPLUS-s26s71,4.777105,9.345488,-34.127277,352.86203,16.64879518508911,15.590235446929931,18.19289130783081,17.68114528465271,17.280150260925293,17.273944843292238,16.28416078186035,15.785400875091554,15.518317630767822,16.017934284210206,17.997507696151732,15.43608141708374,1.3116,2.8014,0.8143,0.9005,0.9785,1.0789,1.5052,2.256,3.2683,2.0755,0.6957,3.3798,352.86164206765625,0.096,1.269142445874579,-13.92086,9192.238,1713.0022,0
i06s24s2400C1D,0.5969,0.571,0.6056,0.6041,0.6027,0.601,0.5935,0.5805,0.5629,0.5836,0.6076,0.5609,1.149,i06s24s2400C1D,16.6603,15.5191,17.8784,17.7638,17.4221,16.9362,16.3745,15.8233,15.3338,15.8983,18.0993,15.2996,-3.0672,-0.1142,-4.0529,-3.8821,-3.7274,-3.5284,-2.6834,-1.1953,0.8112,-1.553,-4.288,1.0322,11.0305,11.384,10.9125,10.9329,10.9515,10.9753,11.0764,11.2546,11.4948,11.2118,10.8844,11.5212,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,100.8582,101.689,101.689,101.689,101.689,101.689,101.689,101.689,101.689,101.689,101.689,101.689,101.689,-31.08122714380664,0.0046,0.0022,0.0064,0.0061,0.0058,0.0054,0.0039,0.0018,0.0036,0.0021,0.0068,0.004,0.0173,0.0075,0.0795,0.1069,0.0808,0.0485,0.025,0.0089,0.0124,0.0085,0.0723,0.0108,0.6908,0.3048,0.9428,0.8985,0.8586,0.8076,0.5961,0.2932,0.4841,0.3482,1.004,0.5354,0.1062,0.0592,0.1501,0.1424,0.1354,0.1265,0.0898,0.0427,0.0953,0.0492,0.1608,0.1048,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0214,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0357,0.0108,0.0058,0.0148,0.0141,0.0135,0.0127,0.0093,0.005,0.0088,0.0057,0.0158,0.0096,0.35564363,1.5519361,0.022202184,0.010063184,0.101338156,0.15817572,0.11489952,0.07441293,0.040637866,0.013085577,0.017731288,0.011631438,0.100791395,0.0135705285,SPLUS-s24s24,4.9401717,9.3778,-31.081388,36.121334,16.54490362930298,15.564894233703612,17.50893975162506,17.53587734889984,17.189813835144044,16.81941558074951,16.341740074157716,15.853837558746338,15.340162197113038,15.913933013916015,17.840336145401,15.353151950836182,0.5073,0.7193,0.4365,0.4488,0.4599,0.4742,0.5349,0.6417,0.7858,0.616,0.4197,0.8017,36.12108167685357,0.04939,0.9698194387080648,-81.12295,5703.002,4329.523,0
i06s26s7400WX6,0.4269,0.4215,0.4287,0.4284,0.4281,0.4278,0.4262,0.4235,0.4198,0.4242,0.4292,0.4194,1.132,i06s26s7400WX6,16.4984,15.9836,16.8045,16.6282,16.6082,16.5202,16.2792,15.9542,15.9213,16.0969,17.1026,15.9804,36.4776,35.5242,36.7959,36.7407,36.6908,36.6265,36.3537,35.8733,35.2255,35.9888,36.8718,35.1541,27.148,24.0092,28.1956,28.0141,27.8496,27.6381,26.74,25.1584,23.0257,25.5385,28.4455,22.7907,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,103.0083,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,99.1354,-33.30608749516312,0.0048,0.0031,0.0068,0.0064,0.0061,0.0057,0.0041,0.0022,0.0048,0.0024,0.0073,0.0052,0.0276,0.0183,0.0896,0.11,0.0954,0.0818,0.0472,0.0166,0.0322,0.0166,0.0721,0.0296,0.6542,0.4244,0.9244,0.8766,0.8335,0.7786,0.5554,0.3027,0.6483,0.3285,0.9908,0.7072,0.5835,0.3553,0.8229,0.7806,0.7425,0.6939,0.4952,0.2576,0.5516,0.2859,0.8816,0.6034,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0682,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0254,0.0169,0.0357,0.0339,0.0322,0.0301,0.0216,0.0122,0.0254,0.0131,0.0383,0.0277,0.48559803,1.944005,0.03279856,0.025825717,0.1694055,0.26616392,0.31601903,0.103865124,0.076094024,0.021824185,0.047786932,0.022668812,0.11978419,0.041650947,SPLUS-s26s74,9.19924,18.85005,-33.306404,359.04852,16.48088639831543,15.991903411865234,16.97110669326782,17.034114826202394,17.322343318939208,16.19670851325989,16.21049365234375,15.920824069976806,15.758892150878909,16.17545352554321,17.134522638320924,15.936234550476073,0.9526,0.9979,0.9375,0.9401,0.9425,0.9456,0.9585,0.9813,1.0121,0.9758,0.9339,1.0155,359.04861434436106,0.0125,1.1742421320508298,55.182137,1875.9382,7088.0547,0
i06s25s72007RN,0.5612,0.6091,0.5453,0.548,0.5505,0.5538,0.5674,0.5915,0.6241,0.5858,0.5415,0.6276,1.156,i06s25s72007RN,16.7911,15.7763,17.9683,17.6001,17.4845,17.1395,16.7992,16.1981,15.5766,16.1079,18.0355,15.7549,-60.6248,-57.7359,-61.5891,-61.422,-61.2706,-61.076,-60.2493,-58.7936,-56.8306,-59.1435,-61.8191,-56.6144,6.7828,7.0091,6.7073,6.7204,6.7322,6.7475,6.8122,6.9263,7.08,6.8988,6.6893,7.0969,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.3234,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,-32.623767026030045,0.005,0.0029,0.0071,0.0067,0.0064,0.006,0.0042,0.002,0.0046,0.0023,0.0076,0.0051,0.0146,0.0077,0.053,0.0739,0.0621,0.0782,0.0281,0.0078,0.0128,0.0075,0.0378,0.0138,0.6486,0.3946,0.9294,0.8799,0.8353,0.7784,0.5442,0.2604,0.6329,0.2928,0.9978,0.6944,0.1016,0.0592,0.1454,0.1377,0.1307,0.1218,0.0852,0.0393,0.0963,0.045,0.156,0.1059,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0103,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0305,0.0167,0.0436,0.0413,0.0392,0.0366,0.0257,0.0114,0.0277,0.0134,0.0467,0.0305,0.21318364,1.2709446,0.019207861,0.00967644,0.12525879,0.16351296,0.16295415,0.21532238,0.053589657,0.011342153,0.020048283,0.009836986,0.09149158,0.017533317,SPLUS-s25s72,3.3475966,7.7741733,-32.62445,351.86395,16.78078653717041,15.837798274993895,17.878499064445496,17.491195570945738,17.57832556152344,17.320953660964967,16.53181446647644,16.094417446136475,15.647745079040526,16.156217666625977,18.064600343704225,15.62089645767212,1.6247,1.612,1.6289,1.6282,1.6275,1.6267,1.6231,1.6167,1.6081,1.6182,1.6299,1.6071,351.86406854410865,0.0575,2.484838935098369,-17.489845,6447.1943,2904.2441,0
i06s22s300123L,0.6319,0.6968,0.6103,0.614,0.6174,0.6218,0.6404,0.673,0.7171,0.6652,0.6051,0.7219,1.188,i06s22s300123L,16.5173,15.2474,17.7265,17.5113,17.3486,16.9546,16.2118,15.5465,15.0136,15.6279,17.8561,14.9923,61.697,59.1956,62.5319,62.3872,62.2561,62.0876,61.3719,60.1114,58.4117,60.4144,62.7311,58.2245,12.5473,13.1817,12.3355,12.3722,12.4054,12.4482,12.6297,12.9495,13.3806,12.8726,12.285,13.4281,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.5806,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,101.7429,-27.90345083297445,0.0114,0.0043,0.0153,0.0146,0.014,0.0132,0.0099,0.0049,0.0068,0.0059,0.0162,0.0076,0.0471,0.0174,0.1099,0.1335,0.1155,0.0834,0.0451,0.0211,0.0244,0.0243,0.0992,0.026,1.3066,0.5597,1.7847,1.7008,1.6251,1.5283,1.1264,0.5437,0.9015,0.6512,1.9007,0.9991,0.9271,0.3873,1.2569,1.1991,1.1468,1.08,0.8028,0.3971,0.6121,0.4737,1.337,0.6781,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0061,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.2006,0.0821,0.2717,0.2592,0.248,0.2336,0.1738,0.0856,0.1303,0.1024,0.289,0.1445,0.34456176,1.5256968,0.028669873,0.008487639,0.12715939,0.2165664,0.11576447,0.0953025,0.046972297,0.012149655,0.015664466,0.011155329,0.13306758,0.010579731,SPLUS-s22s30,3.2210577,7.9433913,-27.904245,329.9345,16.849986640930176,15.692731170654298,17.783607181549073,17.838877429962157,17.157014776229857,17.006902158737184,16.55287886428833,15.986654308319093,15.52304723739624,16.050459056854248,18.194717135429386,15.44378670501709,4.6208,5.4602,4.3407,4.3892,4.4332,4.4898,4.7299,5.1529,5.7232,5.0512,4.2739,5.7861,329.9344507464466,0.0611,2.863292240777327,28.158047,2189.625,7743.597,0
i06s23s0300BW4,0.6206,0.6093,0.6243,0.6237,0.6231,0.6223,0.6191,0.6134,0.6058,0.6148,0.6252,0.6049,1.143,i06s23s0300BW4,16.7,15.4736,18.1272,17.9895,17.8108,17.4176,16.3876,15.7559,15.2916,15.8501,18.4315,15.2381,74.9506,73.9355,75.2894,75.2307,75.1775,75.1091,74.8186,74.3072,73.6175,74.4301,75.3702,73.5415,5.276,5.2809,5.2744,5.2747,5.2749,5.2753,5.2767,5.2791,5.2824,5.2785,5.274,5.2828,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.1592,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,101.0134,-29.29626141873244,0.0053,0.003,0.0073,0.0069,0.0066,0.0062,0.0046,0.0025,0.0044,0.0028,0.0078,0.0049,0.0154,0.0087,0.0396,0.047,0.0409,0.03,0.0152,0.0075,0.0132,0.0082,0.0371,0.0181,0.6407,0.3753,0.918,0.8692,0.8253,0.769,0.5371,0.2472,0.6105,0.2831,0.9855,0.6712,0.1414,0.0855,0.202,0.1913,0.1817,0.1694,0.1188,0.0575,0.1367,0.0646,0.2168,0.1499,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.1367,0.0819,0.1947,0.1845,0.1753,0.1635,0.1152,0.0562,0.1305,0.0633,0.2089,0.1431,0.27396178,1.3773379,0.010653931,0.0056848307,0.066038616,0.08274747,0.08365307,0.055843502,0.019454494,0.00628221,0.010830181,0.0058339736,0.06675583,0.0082794,SPLUS-s23s03,2.383966,7.285962,-29.29632,3.6929436,16.87639200592041,15.645755767822266,18.0793341999054,17.810081884384154,17.897964900970457,17.502305124282838,16.537233734130858,15.934485054016116,15.43058818435669,16.03291207885742,18.55505297088623,15.387724967956544,5.3081,5.5869,5.215,5.2312,5.2458,5.2645,5.3443,5.4848,5.6743,5.4511,5.1928,5.6952,3.693009208819891,0.073311,0.2947960155438511,15.243061,2137.121,7321.043,0
i06s21s11008VD,0.5084,0.5034,0.51,0.5097,0.5095,0.5091,0.5077,0.5052,0.5018,0.5058,0.5104,0.5015,1.143,i06s21s11008VD,16.8264,15.7916,17.9302,17.8672,17.5725,17.232,16.5804,16.0714,15.6193,16.1317,18.0111,15.5658,80.5643,79.2236,81.0118,80.9342,80.864,80.7736,80.39,79.7144,78.8035,79.8768,81.1185,78.7031,6.6613,6.4974,6.716,6.7065,6.698,6.6869,6.64,6.5574,6.4461,6.5773,6.7291,6.4338,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8035,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,101.8589,-27.27868811495775,0.004,0.0023,0.0057,0.0054,0.0051,0.0048,0.0033,0.0014,0.0037,0.0017,0.0061,0.0041,0.0116,0.006,0.0504,0.0793,0.0633,0.044,0.0191,0.0061,0.0105,0.006,0.0376,0.0095,0.3999,0.2209,0.5684,0.5388,0.5121,0.4779,0.3369,0.1543,0.3611,0.1796,0.6093,0.3977,0.0649,0.0373,0.0919,0.0871,0.0828,0.0774,0.0548,0.0265,0.0597,0.0302,0.0985,0.0655,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0114,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.017,0.0101,0.0241,0.0228,0.0217,0.0202,0.0143,0.007,0.016,0.0079,0.0258,0.0176,0.39898527,1.6638528,0.016320972,0.008499576,0.10133855,0.16314188,0.09284228,0.09239307,0.038012806,0.009796957,0.019202894,0.008570033,0.08889414,0.0129957395,SPLUS-s21s11,3.116022,7.71386,-27.278637,15.308588,16.747605098724364,15.776826862335206,17.850946815490722,17.701300899505615,17.131219408035278,17.178901767730714,16.53326898574829,16.050127422332764,15.6522746925354,16.119610454559325,18.1851882648468,15.544975646972656,1.1388,1.3158,1.0798,1.09,1.0993,1.1112,1.1618,1.251,1.3712,1.2296,1.0657,1.3845,15.308623150687,0.047561,0.2156628586536595,9.998441,4440.6807,3133.7434,0
i06s20s18000FP,0.9107,0.9306,0.9041,0.9053,0.9063,0.9076,0.9133,0.9233,0.9368,0.9209,0.9025,0.9383,1.145,i06s20s18000FP,15.8755,15.1176,16.6558,16.3815,16.2205,16.0923,15.6571,15.3373,15.0138,15.3524,16.807,14.8871,-42.3602,-38.3036,-43.7143,-43.4796,-43.2671,-42.9938,-41.833,-39.7888,-37.0324,-40.2802,-44.0373,-36.7287,9.0086,9.021,9.0045,9.0052,9.0059,9.0067,9.0102,9.0165,9.0248,9.015,9.0035,9.0258,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.6764,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,102.5856,-26.288115576453656,0.0042,0.0021,0.0059,0.0056,0.0053,0.005,0.0036,0.0016,0.0035,0.0019,0.0063,0.0038,0.0114,0.0052,0.038,0.0452,0.0396,0.0333,0.0169,0.006,0.0089,0.006,0.0315,0.0079,2.896,1.7427,4.0902,3.8793,3.6894,3.447,2.4547,1.2559,2.7245,1.4013,4.3824,2.9831,0.0748,0.038,0.1043,0.0991,0.0944,0.0884,0.0637,0.0305,0.0612,0.0357,0.1115,0.0675,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.0105,0.0051,0.0145,0.0138,0.0132,0.0124,0.009,0.0044,0.0082,0.0051,0.0155,0.0091,0.13557208,1.1568345,0.01040517,0.0058305943,0.517087,,,0.06875647,0.03116353,0.007140806,0.01362994,0.005711092,0.12086495,0.009095499,SPLUS-s20s18,4.489048,8.834808,-26.288525,25.771578,16.129806118011473,15.25933637237549,19.47382160425186,,,16.743903474807738,16.215080921173097,15.579617530822755,15.248958381652834,15.520611099243164,18.40772606754303,15.120960723876951,0.9573,1.0095,0.9399,0.9429,0.9457,0.9492,0.9641,0.9904,1.0259,0.9841,0.9358,1.0298,25.77168843550193,0.028993,1.5164138131987277,-12.144615,3287.4358,897.4474,0
i06s27s7000K4R,0.8144,0.8348,0.8076,0.8088,0.8099,0.8112,0.8171,0.8273,0.8412,0.8249,0.806,0.8427,1.157,i06s27s7000K4R,16.8159,15.5103,18.3265,18.1315,18.0295,17.4398,16.5349,15.8628,15.3017,15.9488,18.4755,15.2112,-63.7055,-68.9961,-61.9396,-62.2456,-62.5229,-62.8793,-64.3932,-67.0592,-70.654,-66.4183,-61.5184,-71.05,9.2442,12.2057,8.2557,8.427,8.5822,8.7817,9.6291,11.1215,13.1337,10.7627,8.0199,13.3554,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,101.1036,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,100.9434,-34.73715369993204,0.0107,0.006,0.0142,0.0136,0.013,0.0123,0.0094,0.0057,0.0082,0.0062,0.0151,0.0089,0.0376,0.0239,0.0933,0.104,0.0892,0.0623,0.0343,0.02,0.029,0.02,0.0895,0.0301,2.4466,1.5188,3.4257,3.2522,3.0961,2.8973,2.0878,1.1387,2.3096,1.2497,3.6662,2.5204,0.6394,0.6005,0.8886,0.843,0.8023,0.7512,0.5566,0.4336,0.8263,0.4235,0.9526,0.8851,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.2112,0.1637,0.287,0.2733,0.261,0.2455,0.1849,0.1293,0.2251,0.1327,0.3061,0.2417,0.2787007,1.386387,0.021994201,0.014497749,0.1648385,0.16893569,0.168458,0.09368862,0.044991966,0.015512032,0.021944385,0.012580646,0.13628612,0.017714052,SPLUS-s27s70,3.6535673,11.128085,-34.737213,353.60394,17.027201225280763,15.809498100280765,18.25451392364502,17.760973300933838,17.9416453704834,17.343728523254395,16.684721279144288,16.147965679168703,15.614114849090576,16.211017978668213,18.454738321304323,15.625288738250733,4.8333,6.8345,4.1654,4.2811,4.386,4.5208,5.0934,6.1019,7.4616,5.8595,4.006,7.6114,353.6039283274953,0.0607,0.2162550805573414,-42.025116,4538.2617,6381.036,0
i06s25s3400LOP,0.9929,0.9792,0.9974,0.9967,0.9959,0.995,0.9911,0.9842,0.975,0.9859,0.9985,0.9739,1.528,i06s25s3400LOP,17.1817,16.0791,18.4101,18.0409,18.1143,17.5712,16.8223,16.3353,15.8872,16.4423,18.4901,15.8924,-12.5457,87.3206,-45.8798,-40.1032,-34.8704,-28.1424,0.4345,50.7585,118.6159,38.6617,-53.831,126.0914,5.4424,4.8748,5.6318,5.599,5.5693,5.531,5.3686,5.0826,4.6969,5.1513,5.677,4.6544,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.3631,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,101.2278,-32.0051940510998,0.0112,0.0071,0.0157,0.0149,0.0142,0.0133,0.0096,0.0053,0.0107,0.0058,0.0168,0.0116,0.0196,0.0128,0.0564,0.0587,0.0554,0.0349,0.0195,0.0103,0.0201,0.0118,0.053,0.0207,35.3528,12.4502,47.3794,45.2748,43.3744,40.9407,30.7834,15.0884,19.8474,18.3073,50.286,22.183,0.1091,0.0742,0.1577,0.1491,0.1413,0.1315,0.0912,0.0469,0.1162,0.0504,0.1696,0.127,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0463,0.0348,0.0677,0.0639,0.0605,0.0561,0.0384,0.0209,0.0539,0.0215,0.073,0.0587,0.06609923,1.0707775,0.018972548,0.013223667,0.085650615,0.086872,0.084510826,0.05112745,0.024795406,0.010278931,0.024219476,0.012104808,0.06836636,0.020654194,SPLUS-s25s34,2.763779,7.7215047,-32.005547,52.444653,17.214529075622558,16.14007793045044,18.361961742401125,17.91079706001282,18.018305595397948,17.56979363822937,16.91131185531616,16.375363594055177,15.94552893447876,16.449171447753905,18.31593378829956,15.907577278137207,1.9495,2.3046,1.831,1.8515,1.8701,1.894,1.9956,2.1746,2.4158,2.1316,1.8027,2.4424,52.44496915079105,0.0554,1.5956085942820313,-1.1683978,6174.356,6953.4644,0
